minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
30.0,6.0,1.0,363.0,0.0,275
30.0,0.0,87.0,310.0,0.0,225
5.0,69.0,1.0,137.0,1.0,90
3.0,20.0,1.0,313.0,0.0,496
2.0,15.0,8.0,344.0,1.0,65
4.0,5.0,1.0,0.0,0.0,194
3.0,42.0,4.0,290.0,1.0,65
1.0,7.0,1.0,0.0,1.0,80
2.0,84.0,3.0,119.0,0.0,65
1.0,4.0,2.0,0.0,1.0,77
2.0,68.0,1.0,9.0,0.0,100
10.0,51.0,1.0,64.0,0.0,120
2.0,69.0,1.0,39.0,0.0,150
3.0,81.0,1.0,198.0,0.0,140
1.0,6.0,1.0,362.0,0.0,85
2.0,110.0,1.0,222.0,1.0,120
1.0,41.0,2.0,8.0,1.0,49
1.0,18.0,1.0,0.0,0.0,175
2.0,2.0,2.0,220.0,1.0,80
30.0,0.0,4.0,0.0,0.0,165
1.0,222.0,13.0,290.0,1.0,85
6.0,14.0,3.0,339.0,0.0,85
4.0,34.0,1.0,18.0,1.0,56
1.0,4.0,1.0,8.0,0.0,140
3.0,26.0,2.0,19.0,0.0,130
2.0,19.0,2.0,32.0,1.0,130
2.0,4.0,1.0,0.0,1.0,115
1.0,0.0,2.0,365.0,0.0,400
2.0,19.0,1.0,81.0,0.0,171
2.0,134.0,1.0,36.0,0.0,150
2.0,143.0,1.0,263.0,1.0,53
1.0,8.0,1.0,0.0,1.0,79
3.0,1.0,1.0,0.0,0.0,112
2.0,22.0,1.0,341.0,0.0,300
1.0,194.0,4.0,0.0,1.0,65
3.0,10.0,1.0,0.0,0.0,199
30.0,0.0,2.0,365.0,0.0,200
1.0,3.0,1.0,0.0,1.0,30
1.0,105.0,2.0,274.0,0.0,200
2.0,3.0,1.0,0.0,0.0,127
5.0,70.0,3.0,236.0,1.0,42
1.0,54.0,1.0,0.0,1.0,60
2.0,29.0,1.0,55.0,0.0,103
1.0,14.0,5.0,310.0,1.0,37
2.0,2.0,1.0,0.0,1.0,150
20.0,2.0,1.0,333.0,1.0,27
3.0,70.0,1.0,338.0,0.0,300
30.0,2.0,1.0,0.0,0.0,55
1.0,161.0,6.0,165.0,1.0,110
2.0,50.0,1.0,0.0,0.0,110
2.0,3.0,1.0,0.0,1.0,99
2.0,5.0,1.0,0.0,0.0,60
2.0,8.0,6.0,75.0,1.0,40
5.0,0.0,5.0,0.0,0.0,150
3.0,20.0,2.0,15.0,1.0,115
1.0,129.0,2.0,299.0,1.0,99
2.0,4.0,327.0,298.0,0.0,188
30.0,3.0,52.0,365.0,0.0,129
27.0,0.0,1.0,365.0,2.0,337
3.0,0.0,1.0,0.0,1.0,73
1.0,109.0,3.0,364.0,1.0,95
1.0,6.0,2.0,90.0,1.0,43
2.0,12.0,1.0,14.0,0.0,130
25.0,8.0,1.0,0.0,1.0,80
3.0,24.0,1.0,131.0,0.0,200
3.0,0.0,1.0,161.0,0.0,400
1.0,27.0,4.0,311.0,1.0,165
3.0,0.0,1.0,0.0,0.0,150
30.0,0.0,96.0,0.0,0.0,145
1.0,4.0,3.0,0.0,1.0,85
1.0,4.0,1.0,0.0,2.0,42
2.0,5.0,3.0,310.0,1.0,90
4.0,0.0,1.0,0.0,1.0,110
1.0,4.0,2.0,267.0,1.0,150
1.0,81.0,1.0,158.0,1.0,75
3.0,118.0,1.0,4.0,0.0,50
2.0,29.0,1.0,38.0,0.0,250
30.0,0.0,121.0,201.0,0.0,335
29.0,1.0,327.0,281.0,0.0,185
2.0,0.0,1.0,6.0,1.0,65
3.0,7.0,1.0,242.0,0.0,169
30.0,0.0,25.0,340.0,1.0,48
3.0,2.0,1.0,84.0,1.0,100
30.0,4.0,6.0,220.0,0.0,58
2.0,3.0,3.0,342.0,1.0,86
30.0,4.0,11.0,282.0,0.0,200
1.0,8.0,7.0,342.0,0.0,299
1.0,0.0,1.0,0.0,1.0,300
3.0,26.0,1.0,96.0,0.0,250
2.0,0.0,1.0,0.0,0.0,200
30.0,0.0,1.0,365.0,1.0,200
1.0,46.0,1.0,46.0,1.0,55
5.0,0.0,1.0,23.0,0.0,168
6.0,3.0,1.0,12.0,0.0,175
1.0,3.0,10.0,357.0,0.0,299
3.0,4.0,1.0,0.0,0.0,95
1.0,0.0,1.0,0.0,1.0,140
3.0,326.0,1.0,90.0,1.0,100
1.0,3.0,2.0,0.0,1.0,65
5.0,0.0,1.0,0.0,0.0,303
2.0,27.0,1.0,137.0,0.0,110
5.0,0.0,1.0,24.0,1.0,50
2.0,2.0,1.0,0.0,0.0,160
30.0,2.0,1.0,0.0,1.0,55
2.0,71.0,1.0,199.0,0.0,125
1.0,4.0,4.0,270.0,1.0,179
1.0,72.0,6.0,257.0,0.0,259
2.0,0.0,1.0,0.0,1.0,69
30.0,0.0,23.0,365.0,0.0,200
4.0,6.0,1.0,2.0,1.0,60
2.0,2.0,1.0,0.0,0.0,150
2.0,13.0,1.0,361.0,1.0,70
4.0,10.0,1.0,0.0,0.0,225
30.0,1.0,103.0,246.0,1.0,33
2.0,1.0,1.0,0.0,1.0,48
4.0,59.0,1.0,37.0,0.0,240
5.0,1.0,1.0,0.0,0.0,80
2.0,20.0,2.0,0.0,0.0,131
4.0,18.0,1.0,82.0,1.0,55
2.0,4.0,2.0,188.0,1.0,40
4.0,21.0,4.0,129.0,1.0,55
2.0,0.0,1.0,49.0,1.0,75
3.0,6.0,1.0,0.0,0.0,116
5.0,0.0,1.0,53.0,0.0,250
30.0,3.0,4.0,180.0,1.0,61
2.0,169.0,1.0,279.0,0.0,136
4.0,11.0,2.0,63.0,1.0,175
3.0,4.0,1.0,0.0,0.0,155
14.0,1.0,28.0,320.0,2.0,35
1.0,88.0,1.0,339.0,0.0,85
3.0,61.0,1.0,272.0,0.0,105
2.0,12.0,1.0,220.0,2.0,800
1.0,1.0,1.0,0.0,1.0,110
7.0,0.0,1.0,0.0,0.0,169
1.0,2.0,1.0,0.0,1.0,97
20.0,14.0,2.0,315.0,0.0,250
30.0,0.0,1.0,312.0,0.0,128
1.0,7.0,1.0,358.0,1.0,80
1.0,69.0,3.0,87.0,1.0,56
2.0,55.0,4.0,281.0,1.0,50
3.0,4.0,1.0,76.0,1.0,187
3.0,88.0,1.0,303.0,0.0,120
1.0,25.0,8.0,177.0,1.0,60
2.0,1.0,1.0,327.0,1.0,159
1.0,72.0,2.0,307.0,0.0,105
3.0,54.0,1.0,69.0,1.0,90
17.0,0.0,2.0,0.0,1.0,37
30.0,0.0,65.0,365.0,0.0,450
3.0,49.0,1.0,1.0,0.0,180
1.0,190.0,5.0,359.0,1.0,59
2.0,51.0,4.0,219.0,1.0,98
1.0,30.0,1.0,6.0,0.0,120
10.0,0.0,2.0,49.0,0.0,140
2.0,2.0,1.0,0.0,0.0,198
5.0,0.0,1.0,0.0,1.0,32
2.0,65.0,6.0,361.0,1.0,54
1.0,0.0,1.0,0.0,0.0,180
1.0,68.0,3.0,168.0,1.0,70
29.0,0.0,7.0,0.0,0.0,120
30.0,0.0,2.0,364.0,1.0,55
2.0,134.0,1.0,66.0,1.0,119
15.0,0.0,1.0,0.0,0.0,150
2.0,0.0,1.0,324.0,0.0,176
3.0,0.0,3.0,7.0,0.0,750
1.0,2.0,1.0,0.0,0.0,60
2.0,280.0,3.0,257.0,0.0,99
1.0,30.0,1.0,144.0,0.0,145
1.0,0.0,1.0,0.0,0.0,2000
2.0,0.0,1.0,0.0,1.0,100
1.0,0.0,1.0,363.0,1.0,150
2.0,78.0,1.0,270.0,0.0,221
2.0,0.0,2.0,64.0,1.0,190
12.0,17.0,1.0,32.0,0.0,53
21.0,0.0,1.0,0.0,1.0,45
2.0,7.0,1.0,0.0,1.0,60
10.0,0.0,1.0,83.0,0.0,210
2.0,8.0,2.0,0.0,1.0,275
5.0,0.0,1.0,0.0,0.0,100
1.0,9.0,4.0,55.0,1.0,68
30.0,2.0,1.0,342.0,0.0,175
1.0,59.0,1.0,188.0,1.0,53
1.0,4.0,1.0,365.0,1.0,250
2.0,56.0,1.0,1.0,0.0,70
5.0,0.0,1.0,38.0,0.0,145
1.0,0.0,1.0,179.0,1.0,70
2.0,7.0,1.0,0.0,1.0,88
1.0,67.0,2.0,146.0,0.0,145
7.0,0.0,1.0,0.0,0.0,90
7.0,0.0,1.0,0.0,0.0,180
2.0,23.0,1.0,60.0,0.0,125
5.0,3.0,1.0,0.0,0.0,59
5.0,6.0,3.0,90.0,0.0,125
2.0,4.0,1.0,0.0,1.0,150
3.0,0.0,1.0,32.0,0.0,185
2.0,17.0,1.0,190.0,1.0,105
2.0,3.0,2.0,0.0,1.0,72
1.0,41.0,4.0,132.0,1.0,60
2.0,31.0,1.0,272.0,0.0,140
5.0,0.0,1.0,0.0,1.0,55
1.0,126.0,4.0,318.0,0.0,359
2.0,33.0,1.0,227.0,0.0,201
2.0,6.0,1.0,20.0,1.0,65
2.0,3.0,2.0,0.0,0.0,245
3.0,24.0,2.0,69.0,0.0,125
2.0,11.0,1.0,212.0,0.0,150
1.0,34.0,2.0,87.0,1.0,100
2.0,2.0,1.0,180.0,1.0,60
2.0,27.0,1.0,190.0,1.0,45
10.0,3.0,3.0,284.0,0.0,168
2.0,4.0,2.0,177.0,1.0,60
5.0,3.0,1.0,0.0,0.0,150
1.0,4.0,1.0,0.0,0.0,80
2.0,88.0,1.0,107.0,1.0,79
28.0,5.0,3.0,297.0,1.0,65
5.0,3.0,1.0,0.0,1.0,75
1.0,4.0,1.0,162.0,0.0,150
2.0,20.0,2.0,27.0,0.0,110
1.0,0.0,1.0,0.0,2.0,95
2.0,22.0,1.0,230.0,0.0,125
2.0,1.0,1.0,0.0,0.0,100
30.0,0.0,65.0,365.0,0.0,285
2.0,0.0,1.0,87.0,0.0,300
2.0,10.0,2.0,62.0,1.0,75
7.0,0.0,1.0,0.0,1.0,35
15.0,3.0,11.0,354.0,1.0,40
1.0,0.0,3.0,0.0,0.0,186
1.0,1.0,2.0,0.0,1.0,69
1.0,129.0,1.0,95.0,1.0,60
60.0,0.0,1.0,0.0,1.0,65
2.0,52.0,4.0,67.0,1.0,90
3.0,8.0,2.0,0.0,1.0,45
2.0,5.0,1.0,0.0,2.0,26
2.0,0.0,4.0,89.0,1.0,79
3.0,37.0,1.0,47.0,0.0,88
1.0,0.0,1.0,158.0,0.0,215
10.0,0.0,2.0,0.0,0.0,110
1.0,0.0,1.0,0.0,1.0,175
2.0,0.0,1.0,365.0,1.0,250
3.0,1.0,2.0,310.0,1.0,86
2.0,8.0,1.0,19.0,1.0,65
30.0,0.0,1.0,125.0,1.0,60
3.0,1.0,1.0,2.0,0.0,130
2.0,292.0,2.0,186.0,0.0,140
1.0,17.0,1.0,362.0,0.0,227
7.0,1.0,1.0,153.0,0.0,225
20.0,0.0,2.0,365.0,1.0,43
1.0,20.0,3.0,227.0,1.0,45
5.0,0.0,1.0,318.0,0.0,250
3.0,1.0,1.0,264.0,0.0,495
2.0,0.0,3.0,0.0,1.0,640
2.0,40.0,2.0,285.0,0.0,375
2.0,3.0,1.0,0.0,0.0,180
3.0,162.0,1.0,300.0,0.0,125
3.0,25.0,1.0,30.0,0.0,400
30.0,1.0,3.0,342.0,1.0,40
2.0,0.0,1.0,17.0,0.0,280
1.0,4.0,1.0,0.0,1.0,54
3.0,20.0,1.0,173.0,1.0,110
31.0,3.0,33.0,281.0,0.0,200
5.0,8.0,1.0,0.0,0.0,66
1.0,1.0,1.0,0.0,1.0,150
3.0,17.0,1.0,31.0,0.0,153
3.0,0.0,1.0,38.0,2.0,90
2.0,287.0,1.0,284.0,0.0,399
3.0,2.0,2.0,4.0,0.0,168
1.0,92.0,3.0,357.0,1.0,70
5.0,143.0,2.0,316.0,0.0,390
30.0,0.0,121.0,364.0,0.0,350
2.0,0.0,4.0,229.0,0.0,450
2.0,2.0,327.0,350.0,0.0,228
1.0,0.0,1.0,365.0,0.0,450
5.0,1.0,1.0,23.0,0.0,98
2.0,11.0,1.0,0.0,0.0,100
2.0,46.0,4.0,301.0,1.0,49
3.0,92.0,10.0,172.0,1.0,47
1.0,0.0,1.0,0.0,1.0,80
2.0,249.0,1.0,172.0,0.0,99
2.0,0.0,1.0,224.0,1.0,35
2.0,8.0,2.0,44.0,1.0,55
3.0,31.0,1.0,0.0,1.0,45
8.0,37.0,5.0,280.0,1.0,68
1.0,13.0,1.0,213.0,0.0,250
3.0,4.0,1.0,0.0,0.0,85
3.0,0.0,1.0,362.0,1.0,100
1.0,2.0,1.0,0.0,0.0,39
1.0,1.0,1.0,0.0,0.0,125
2.0,0.0,1.0,74.0,0.0,299
5.0,14.0,1.0,9.0,0.0,230
1.0,216.0,1.0,43.0,1.0,100
1.0,34.0,1.0,180.0,1.0,69
30.0,4.0,15.0,232.0,0.0,85
6.0,0.0,1.0,332.0,0.0,100
2.0,151.0,1.0,0.0,1.0,100
2.0,2.0,1.0,0.0,0.0,150
1.0,0.0,1.0,0.0,1.0,60
3.0,150.0,1.0,320.0,1.0,99
3.0,16.0,1.0,33.0,0.0,255
3.0,2.0,1.0,33.0,0.0,260
3.0,149.0,1.0,242.0,0.0,179
3.0,7.0,1.0,5.0,0.0,90
2.0,105.0,1.0,304.0,0.0,400
4.0,29.0,3.0,205.0,0.0,230
3.0,1.0,2.0,0.0,0.0,130
1.0,1.0,1.0,23.0,1.0,100
5.0,2.0,1.0,0.0,0.0,225
7.0,0.0,1.0,0.0,1.0,90
2.0,30.0,1.0,94.0,1.0,64
2.0,30.0,5.0,0.0,1.0,45
3.0,0.0,1.0,157.0,0.0,90
1.0,0.0,1.0,0.0,1.0,75
2.0,28.0,1.0,0.0,0.0,250
30.0,0.0,7.0,365.0,2.0,27
2.0,9.0,1.0,50.0,0.0,175
7.0,5.0,1.0,0.0,1.0,35
2.0,7.0,327.0,125.0,0.0,282
2.0,2.0,1.0,0.0,1.0,57
3.0,22.0,1.0,39.0,0.0,175
1.0,49.0,1.0,276.0,0.0,120
2.0,4.0,1.0,0.0,0.0,157
3.0,0.0,2.0,191.0,0.0,480
13.0,12.0,1.0,74.0,0.0,90
21.0,0.0,1.0,0.0,1.0,73
8.0,15.0,1.0,0.0,0.0,179
1.0,38.0,4.0,142.0,1.0,99
1.0,51.0,3.0,0.0,1.0,150
1.0,6.0,1.0,363.0,1.0,73
1.0,0.0,1.0,0.0,1.0,60
5.0,1.0,2.0,0.0,0.0,170
7.0,8.0,47.0,271.0,1.0,100
1.0,0.0,1.0,0.0,1.0,70
3.0,2.0,1.0,0.0,0.0,175
3.0,67.0,1.0,129.0,0.0,170
2.0,7.0,1.0,0.0,0.0,73
7.0,1.0,1.0,0.0,1.0,70
30.0,0.0,50.0,364.0,0.0,195
30.0,6.0,15.0,225.0,0.0,99
3.0,36.0,2.0,274.0,0.0,165
1.0,25.0,2.0,329.0,1.0,145
4.0,1.0,1.0,0.0,0.0,250
1.0,1.0,2.0,27.0,0.0,74
1.0,138.0,1.0,34.0,1.0,89
7.0,1.0,1.0,0.0,1.0,50
29.0,0.0,327.0,341.0,0.0,137
6.0,5.0,1.0,108.0,0.0,400
2.0,2.0,1.0,241.0,0.0,150
1.0,203.0,2.0,32.0,1.0,139
10.0,8.0,1.0,0.0,1.0,90
1.0,42.0,4.0,207.0,1.0,38
1.0,64.0,2.0,332.0,1.0,300
1.0,8.0,1.0,64.0,1.0,33
7.0,1.0,1.0,0.0,0.0,150
1.0,24.0,1.0,27.0,0.0,150
2.0,6.0,2.0,321.0,0.0,200
2.0,1.0,1.0,0.0,0.0,149
1.0,2.0,1.0,0.0,1.0,31
1.0,5.0,2.0,0.0,0.0,599
1.0,0.0,1.0,12.0,1.0,90
3.0,6.0,1.0,0.0,0.0,119
7.0,21.0,1.0,54.0,1.0,88
30.0,2.0,96.0,312.0,0.0,175
2.0,3.0,1.0,0.0,0.0,100
7.0,0.0,1.0,0.0,1.0,70
5.0,1.0,1.0,0.0,1.0,70
1.0,2.0,1.0,0.0,1.0,45
30.0,1.0,52.0,342.0,0.0,150
1.0,0.0,1.0,0.0,0.0,125
1.0,2.0,2.0,0.0,1.0,59
7.0,9.0,1.0,0.0,0.0,170
1.0,0.0,1.0,171.0,1.0,60
1.0,3.0,2.0,179.0,1.0,120
1.0,1.0,1.0,79.0,0.0,1000
4.0,0.0,1.0,0.0,1.0,70
3.0,0.0,1.0,362.0,1.0,65
29.0,0.0,327.0,330.0,0.0,212
21.0,5.0,1.0,221.0,0.0,105
1.0,117.0,1.0,18.0,0.0,85
3.0,30.0,2.0,285.0,0.0,179
2.0,68.0,6.0,125.0,0.0,99
4.0,5.0,1.0,0.0,1.0,30
1.0,20.0,1.0,89.0,1.0,75
3.0,7.0,1.0,0.0,0.0,199
2.0,0.0,2.0,0.0,1.0,55
2.0,68.0,2.0,337.0,1.0,91
14.0,0.0,28.0,341.0,2.0,32
1.0,191.0,1.0,0.0,1.0,130
5.0,10.0,1.0,0.0,0.0,150
4.0,0.0,2.0,0.0,1.0,90
1.0,3.0,1.0,0.0,1.0,90
3.0,0.0,1.0,0.0,0.0,275
2.0,42.0,1.0,90.0,0.0,110
30.0,0.0,1.0,179.0,1.0,1750
1.0,90.0,4.0,77.0,2.0,60
3.0,26.0,1.0,0.0,0.0,185
5.0,2.0,1.0,15.0,0.0,200
4.0,0.0,1.0,189.0,1.0,55
10.0,0.0,1.0,21.0,0.0,100
6.0,2.0,1.0,19.0,0.0,160
3.0,4.0,1.0,0.0,0.0,100
30.0,2.0,7.0,361.0,1.0,89
2.0,11.0,1.0,0.0,0.0,200
1.0,103.0,1.0,19.0,1.0,60
9.0,9.0,1.0,0.0,0.0,150
5.0,16.0,1.0,299.0,0.0,150
2.0,10.0,327.0,330.0,0.0,404
1.0,108.0,2.0,130.0,0.0,165
4.0,8.0,8.0,290.0,1.0,34
1.0,41.0,1.0,3.0,1.0,110
1.0,0.0,1.0,31.0,1.0,67
2.0,86.0,1.0,115.0,0.0,80
2.0,35.0,4.0,176.0,1.0,59
2.0,3.0,5.0,167.0,1.0,58
1.0,1.0,2.0,0.0,1.0,54
15.0,66.0,2.0,89.0,0.0,199
30.0,2.0,52.0,365.0,0.0,130
1.0,193.0,4.0,270.0,0.0,135
30.0,0.0,23.0,353.0,0.0,200
30.0,29.0,1.0,222.0,0.0,80
1.0,3.0,3.0,0.0,1.0,109
3.0,3.0,1.0,16.0,0.0,250
4.0,14.0,1.0,33.0,1.0,85
2.0,47.0,1.0,318.0,0.0,120
2.0,1.0,4.0,87.0,2.0,35
1.0,35.0,1.0,94.0,1.0,60
1.0,0.0,2.0,0.0,1.0,70
4.0,0.0,1.0,0.0,0.0,200
1.0,79.0,2.0,178.0,1.0,58
3.0,54.0,1.0,331.0,0.0,89
1.0,0.0,1.0,8.0,0.0,192
1.0,38.0,2.0,122.0,0.0,165
1.0,0.0,2.0,0.0,0.0,250
1.0,2.0,1.0,0.0,1.0,85
2.0,10.0,1.0,345.0,0.0,235
3.0,16.0,1.0,0.0,0.0,175
3.0,143.0,1.0,3.0,0.0,115
1.0,91.0,3.0,246.0,0.0,61
1.0,2.0,6.0,365.0,1.0,95
3.0,1.0,1.0,0.0,1.0,120
14.0,0.0,1.0,283.0,1.0,110
1.0,10.0,1.0,205.0,1.0,40
3.0,13.0,1.0,2.0,1.0,35
5.0,5.0,3.0,31.0,0.0,300
4.0,27.0,1.0,188.0,1.0,81
3.0,1.0,1.0,0.0,0.0,80
1.0,4.0,1.0,3.0,0.0,70
3.0,0.0,2.0,88.0,2.0,139
1.0,2.0,1.0,0.0,0.0,300
3.0,8.0,1.0,188.0,0.0,180
6.0,12.0,2.0,251.0,1.0,107
5.0,0.0,2.0,0.0,1.0,50
2.0,5.0,1.0,78.0,1.0,130
1.0,48.0,3.0,321.0,0.0,150
2.0,163.0,2.0,331.0,1.0,95
1.0,11.0,5.0,183.0,1.0,70
1.0,1.0,1.0,179.0,1.0,65
1.0,0.0,1.0,0.0,1.0,60
30.0,34.0,2.0,333.0,0.0,1100
3.0,9.0,1.0,19.0,1.0,99
1.0,39.0,4.0,353.0,1.0,52
3.0,11.0,1.0,203.0,1.0,110
1.0,12.0,5.0,87.0,1.0,60
5.0,2.0,1.0,0.0,0.0,100
30.0,0.0,5.0,341.0,2.0,35
3.0,19.0,1.0,9.0,0.0,150
2.0,4.0,3.0,70.0,1.0,56
3.0,2.0,3.0,5.0,1.0,80
2.0,45.0,2.0,0.0,1.0,69
2.0,2.0,2.0,0.0,1.0,89
1.0,2.0,1.0,90.0,1.0,100
3.0,15.0,13.0,365.0,1.0,45
3.0,0.0,1.0,161.0,0.0,210
30.0,5.0,9.0,332.0,0.0,166
1.0,24.0,1.0,0.0,1.0,30
1.0,31.0,2.0,1.0,1.0,90
1.0,37.0,1.0,0.0,1.0,60
2.0,85.0,1.0,33.0,0.0,62
5.0,0.0,2.0,39.0,0.0,200
30.0,0.0,12.0,365.0,0.0,169
1.0,1.0,1.0,0.0,1.0,67
2.0,11.0,1.0,194.0,0.0,299
4.0,44.0,1.0,335.0,0.0,270
4.0,0.0,1.0,0.0,0.0,550
3.0,36.0,1.0,332.0,0.0,150
3.0,100.0,1.0,6.0,0.0,100
3.0,2.0,1.0,73.0,0.0,210
30.0,0.0,121.0,297.0,0.0,369
3.0,7.0,1.0,12.0,1.0,40
2.0,22.0,3.0,5.0,0.0,80
2.0,13.0,2.0,0.0,1.0,95
3.0,28.0,3.0,302.0,1.0,52
3.0,6.0,1.0,32.0,0.0,214
1.0,171.0,1.0,53.0,0.0,90
30.0,10.0,1.0,302.0,0.0,86
3.0,9.0,1.0,0.0,0.0,198
1.0,1.0,2.0,357.0,1.0,149
1.0,1.0,1.0,365.0,1.0,85
5.0,8.0,1.0,244.0,0.0,200
5.0,12.0,2.0,189.0,1.0,180
23.0,8.0,2.0,35.0,1.0,54
3.0,0.0,2.0,178.0,1.0,50
3.0,62.0,2.0,58.0,0.0,109
1.0,13.0,1.0,0.0,0.0,100
2.0,11.0,1.0,55.0,1.0,100
1.0,5.0,3.0,361.0,1.0,50
2.0,5.0,2.0,0.0,1.0,35
3.0,1.0,1.0,0.0,1.0,350
3.0,12.0,1.0,112.0,1.0,108
5.0,0.0,1.0,0.0,0.0,120
2.0,3.0,1.0,6.0,0.0,225
3.0,4.0,1.0,188.0,1.0,51
4.0,20.0,1.0,107.0,0.0,147
3.0,4.0,4.0,364.0,0.0,290
29.0,1.0,1.0,200.0,0.0,75
2.0,0.0,2.0,364.0,1.0,75
2.0,0.0,11.0,162.0,1.0,590
7.0,5.0,3.0,3.0,1.0,59
7.0,4.0,9.0,120.0,1.0,42
3.0,56.0,2.0,163.0,0.0,500
3.0,35.0,1.0,337.0,1.0,120
1.0,0.0,1.0,364.0,0.0,346
5.0,152.0,2.0,110.0,1.0,69
4.0,15.0,1.0,13.0,0.0,352
1.0,164.0,1.0,340.0,0.0,199
7.0,0.0,1.0,0.0,0.0,250
1.0,0.0,1.0,0.0,1.0,110
3.0,6.0,1.0,194.0,0.0,200
3.0,6.0,1.0,0.0,1.0,75
2.0,3.0,1.0,128.0,0.0,179
10.0,8.0,1.0,0.0,0.0,175
2.0,17.0,1.0,0.0,0.0,150
1.0,1.0,2.0,360.0,1.0,39
3.0,0.0,2.0,77.0,1.0,64
3.0,12.0,3.0,0.0,1.0,90
14.0,18.0,1.0,0.0,1.0,36
3.0,254.0,1.0,271.0,1.0,120
2.0,58.0,4.0,1.0,0.0,207
7.0,6.0,1.0,0.0,0.0,175
3.0,10.0,3.0,352.0,1.0,42
2.0,20.0,1.0,0.0,0.0,250
7.0,0.0,1.0,0.0,0.0,93
3.0,8.0,1.0,231.0,0.0,350
3.0,44.0,1.0,135.0,0.0,99
2.0,2.0,1.0,0.0,0.0,110
2.0,2.0,1.0,0.0,0.0,500
1.0,163.0,1.0,102.0,1.0,40
7.0,0.0,2.0,73.0,0.0,255
1.0,0.0,4.0,365.0,1.0,270
3.0,5.0,1.0,0.0,1.0,90
1.0,0.0,1.0,365.0,0.0,3750
1.0,2.0,1.0,0.0,0.0,175
2.0,3.0,1.0,309.0,0.0,160
4.0,7.0,1.0,0.0,0.0,169
2.0,6.0,1.0,0.0,0.0,153
5.0,0.0,1.0,310.0,1.0,150
2.0,21.0,1.0,154.0,0.0,80
5.0,4.0,1.0,0.0,0.0,180
1.0,21.0,2.0,0.0,0.0,50
2.0,0.0,1.0,0.0,1.0,55
30.0,0.0,1.0,310.0,0.0,650
4.0,26.0,1.0,0.0,0.0,100
2.0,7.0,327.0,265.0,0.0,495
30.0,10.0,39.0,67.0,0.0,150
2.0,10.0,1.0,0.0,0.0,250
3.0,12.0,1.0,0.0,0.0,225
2.0,3.0,1.0,0.0,1.0,45
2.0,14.0,2.0,356.0,0.0,289
299.0,0.0,1.0,0.0,1.0,80
1.0,0.0,1.0,0.0,0.0,87
3.0,24.0,2.0,72.0,1.0,80
1.0,37.0,1.0,139.0,1.0,75
2.0,3.0,3.0,9.0,0.0,220
5.0,83.0,2.0,242.0,0.0,120
1.0,19.0,3.0,0.0,1.0,55
3.0,1.0,1.0,5.0,0.0,115
3.0,1.0,1.0,245.0,1.0,40
1.0,21.0,2.0,47.0,1.0,55
1.0,9.0,2.0,89.0,1.0,169
2.0,4.0,1.0,0.0,1.0,50
4.0,29.0,1.0,15.0,0.0,51
30.0,65.0,2.0,99.0,1.0,59
30.0,0.0,9.0,353.0,0.0,170
2.0,52.0,1.0,35.0,0.0,185
2.0,12.0,1.0,0.0,1.0,90
30.0,9.0,2.0,345.0,1.0,27
3.0,20.0,1.0,164.0,0.0,49
1.0,0.0,2.0,363.0,2.0,149
30.0,0.0,2.0,274.0,0.0,175
2.0,16.0,1.0,355.0,1.0,60
7.0,0.0,1.0,0.0,1.0,50
30.0,5.0,4.0,263.0,1.0,35
1.0,1.0,11.0,364.0,1.0,65
2.0,6.0,1.0,0.0,1.0,65
2.0,67.0,1.0,179.0,1.0,120
1.0,0.0,1.0,0.0,0.0,80
4.0,10.0,1.0,0.0,0.0,190
2.0,121.0,1.0,70.0,1.0,149
10.0,49.0,1.0,152.0,0.0,130
1.0,1.0,1.0,0.0,0.0,139
2.0,0.0,1.0,0.0,0.0,250
4.0,57.0,1.0,0.0,0.0,175
2.0,5.0,1.0,0.0,0.0,240
1.0,0.0,1.0,1.0,0.0,85
5.0,1.0,4.0,173.0,0.0,110
3.0,20.0,3.0,283.0,0.0,260
30.0,1.0,6.0,347.0,0.0,85
7.0,3.0,1.0,157.0,0.0,165
1.0,3.0,2.0,359.0,0.0,160
1.0,67.0,1.0,348.0,0.0,135
3.0,14.0,3.0,106.0,1.0,49
7.0,2.0,1.0,0.0,0.0,115
1.0,73.0,2.0,30.0,1.0,80
1.0,15.0,1.0,45.0,1.0,44
1.0,220.0,1.0,319.0,1.0,89
2.0,6.0,1.0,0.0,0.0,150
3.0,0.0,1.0,0.0,1.0,80
3.0,0.0,1.0,0.0,1.0,25
30.0,12.0,1.0,358.0,0.0,275
1.0,3.0,2.0,0.0,0.0,130
4.0,15.0,1.0,0.0,0.0,199
2.0,58.0,1.0,0.0,0.0,92
5.0,0.0,1.0,0.0,1.0,800
1.0,80.0,1.0,340.0,1.0,125
5.0,0.0,1.0,0.0,0.0,139
3.0,8.0,2.0,361.0,1.0,100
4.0,0.0,1.0,176.0,0.0,185
5.0,11.0,1.0,171.0,0.0,180
1.0,7.0,1.0,188.0,0.0,250
1.0,10.0,1.0,310.0,1.0,55
3.0,4.0,1.0,170.0,0.0,60
30.0,53.0,4.0,309.0,1.0,85
1.0,14.0,4.0,249.0,0.0,199
7.0,2.0,9.0,131.0,1.0,35
7.0,5.0,1.0,16.0,0.0,175
1.0,0.0,1.0,0.0,0.0,122
5.0,1.0,1.0,0.0,0.0,129
